_id,brand,color,car_type,in_section,now_section,week_day,special_day,date,hour_in,hour_out,out_section
60fd45335dcdf0f0f3698da6,BMW,black,car,2,2,2,true,2-3-2021,3,15,3
60fd45340ebc82e427d136c5,Renault,blue,car,3,3,4,false,28-9-2020,16,12,3
60fd45355dcdf0f0f3698da7,Maserati,yellow,car,2,2,6,true,7-9-2020,12,9,4
60fd45360ebc82e427d136c6,Ford,white,car,3,3,4,true,10-5-2020,8,17,2
60fd45365dcdf0f0f3698da8,Honda,white,car,5,5,7,true,16-7-2021,17,23,2
60fd45370ebc82e427d136c7,Renault,blue,bus,1,1,5,false,16-5-2020,22,1,5
60fd45375dcdf0f0f3698da9,Honda,blue,car,3,3,7,true,8-7-2020,17,1,3
60fd45390ebc82e427d136c8,Toyota,blue,car,1,1,4,true,12-9-2020,1,22,3
60fd45395dcdf0f0f3698daa,BMW,white,motorcycle,5,5,1,false,16-7-2021,19,23,1
60fd453a0ebc82e427d136c9,Lamborghini,green,car,2,2,1,false,25-6-2021,15,8,1
60fd453a5dcdf0f0f3698dab,Toyota,black,bus,4,4,4,false,3-5-2020,15,17,5
60fd453c0ebc82e427d136ca,Ford,blue,truck,3,3,4,false,24-6-2020,22,16,4
60fd453c5dcdf0f0f3698dac,Honda,red,car,2,2,5,true,16-8-2020,14,17,2
60fd453d0ebc82e427d136cb,Ford,blue,car,1,1,5,true,3-7-2021,24,9,3
60fd453d5dcdf0f0f3698dad,Maserati,green,car,5,5,2,true,13-11-2020,20,14,1
60fd453f0ebc82e427d136cc,Toyota,blue,car,3,3,7,true,26-3-2021,1,10,3
60fd453f5dcdf0f0f3698dae,Maserati,black,motorcycle,1,1,3,true,6-7-2020,15,12,2
60fd45400ebc82e427d136cd,Renault,yellow,car,2,2,7,false,13-8-2020,16,11,4
60fd45405dcdf0f0f3698daf,Honda,white,car,5,5,6,false,12-7-2021,13,19,2
60fd45420ebc82e427d136ce,Lamborghini,white,car,2,2,7,false,27-3-2020,3,24,2
60fd45425dcdf0f0f3698db0,BMW,yellow,car,4,4,2,true,11-5-2021,5,19,4
60fd45430ebc82e427d136cf,Lamborghini,green,motorcycle,2,2,4,false,29-3-2021,12,12,1
60fd45445dcdf0f0f3698db1,Ford,black,car,3,3,2,false,25-12-2020,12,23,3
60fd45450ebc82e427d136d0,Toyota,red,car,5,5,4,false,13-1-2020,18,6,2
60fd45455dcdf0f0f3698db2,Lamborghini,black,car,2,2,2,true,19-5-2021,17,8,3
60fd45460ebc82e427d136d1,Audi,red,car,3,3,2,true,5-5-2021,20,16,2
60fd45475dcdf0f0f3698db3,BMW,black,car,5,5,5,false,20-9-2020,14,1,3
60fd45480ebc82e427d136d2,Lamborghini,black,car,3,3,6,false,13-4-2020,14,20,3
60fd45485dcdf0f0f3698db4,BMW,red,car,1,1,2,false,19-6-2021,7,3,2
60fd45490ebc82e427d136d3,Toyota,black,car,3,3,3,false,27-2-2020,6,18,3
60fd454a5dcdf0f0f3698db5,BMW,black,car,1,1,5,false,5-9-2020,18,21,3
60fd454b0ebc82e427d136d4,BMW,red,car,2,2,6,true,24-11-2020,6,13,2
60fd454b5dcdf0f0f3698db6,Ford,yellow,car,3,3,6,true,11-11-2020,24,7,4
60fd454c0ebc82e427d136d5,Renault,white,bus,3,3,4,false,14-3-2020,11,22,5
60fd454d5dcdf0f0f3698db7,Renault,green,car,4,4,5,false,7-5-2021,16,21,1
60fd454e0ebc82e427d136d6,Toyota,red,car,1,1,2,false,7-5-2021,1,3,2
60fd454e5dcdf0f0f3698db8,Ford,green,car,4,4,7,true,23-6-2020,10,20,1
60fd454f0ebc82e427d136d7,Lamborghini,yellow,car,5,5,5,false,6-9-2020,14,8,4
60fd45505dcdf0f0f3698db9,Renault,pink,car,2,2,7,false,4-8-2020,3,4,5
60fd45510ebc82e427d136d8,BMW,red,car,3,3,5,true,22-12-2020,22,7,2
60fd45520ebc82e427d136d9,BMW,yellow,bus,3,3,4,false,11-3-2020,5,21,5
60fd45535dcdf0f0f3698dba,Renault,black,car,4,4,7,true,5-12-2020,20,22,3
60fd45540ebc82e427d136da,Honda,black,car,2,2,7,true,4-3-2020,1,18,3
60fd45545dcdf0f0f3698dbb,Renault,white,bus,4,4,6,false,24-3-2020,7,16,5
60fd45560ebc82e427d136db,Lamborghini,yellow,car,3,3,5,false,25-6-2020,20,18,4
60fd45565dcdf0f0f3698dbc,Lamborghini,green,car,4,4,2,false,27-6-2020,18,13,1
60fd45570ebc82e427d136dc,BMW,red,car,3,3,2,false,26-6-2020,20,24,2
60fd45575dcdf0f0f3698dbd,BMW,blue,truck,2,2,2,false,1-1-2020,18,20,4
60fd45575dcdf0f0f3698dbe,Maserati,red,car,2,2,2,true,4-6-2021,8,1,2
60fd45580ebc82e427d136dd,Audi,pink,motorcycle,4,4,3,true,30-5-2021,24,9,5
60fd45595dcdf0f0f3698dbf,Audi,white,car,5,5,4,true,30-11-2020,1,20,2
60fd455a0ebc82e427d136de,Honda,blue,car,4,4,6,false,11-2-2020,16,18,3
60fd455a5dcdf0f0f3698dc0,Audi,pink,car,1,1,7,true,2-1-2021,24,9,5
60fd455b0ebc82e427d136df,Toyota,white,car,3,3,4,true,6-9-2020,3,7,2
60fd455c5dcdf0f0f3698dc1,Lamborghini,blue,motorcycle,4,4,4,true,8-5-2021,19,20,2
60fd455c0ebc82e427d136e0,Maserati,green,car,3,3,1,false,5-12-2020,24,1,1
60fd455d5dcdf0f0f3698dc2,Toyota,white,motorcycle,3,3,2,true,13-5-2021,15,21,5
60fd455e0ebc82e427d136e1,Renault,blue,car,5,5,4,false,8-4-2020,21,15,3
60fd455f5dcdf0f0f3698dc3,Renault,white,car,4,4,4,true,2-4-2020,10,13,2
60fd45600ebc82e427d136e2,Renault,yellow,motorcycle,4,4,4,false,24-10-2020,18,14,1
60fd45605dcdf0f0f3698dc4,Ford,white,car,5,5,3,false,5-1-2021,17,18,2
60fd45610ebc82e427d136e3,Renault,black,car,1,1,5,false,10-7-2020,23,5,3
60fd45625dcdf0f0f3698dc5,BMW,black,car,1,1,5,false,24-4-2020,11,19,3
60fd45630ebc82e427d136e4,Audi,white,car,2,2,7,false,18-12-2020,15,22,2
60fd45635dcdf0f0f3698dc6,Renault,yellow,car,2,2,2,false,8-4-2020,11,18,4
60fd45640ebc82e427d136e5,Toyota,green,car,1,1,3,true,24-7-2021,17,17,1
60fd45655dcdf0f0f3698dc7,Maserati,pink,car,2,2,4,false,21-5-2020,13,8,5
60fd45660ebc82e427d136e6,Audi,black,bus,2,2,2,false,21-5-2020,21,18,5
60fd45665dcdf0f0f3698dc8,Honda,white,car,1,1,3,true,7-3-2021,17,8,2
60fd45670ebc82e427d136e7,BMW,white,car,1,1,3,true,13-2-2020,1,11,2
60fd45685dcdf0f0f3698dc9,Lamborghini,green,car,5,5,5,false,27-7-2020,1,12,1
60fd45690ebc82e427d136e8,Lamborghini,red,car,5,5,6,false,6-6-2020,16,8,2
60fd45695dcdf0f0f3698dca,Maserati,yellow,motorcycle,5,5,7,false,23-12-2020,21,7,1
60fd456a0ebc82e427d136e9,Renault,blue,car,4,4,2,false,7-2-2021,1,21,3
60fd456b5dcdf0f0f3698dcb,Audi,pink,car,2,2,7,false,11-4-2020,8,20,5
60fd456c0ebc82e427d136ea,Toyota,black,motorcycle,4,4,7,false,27-2-2021,18,21,3
60fd456c5dcdf0f0f3698dcc,Audi,black,car,1,1,5,false,5-4-2020,21,6,3
60fd456d0ebc82e427d136eb,Maserati,black,car,5,5,7,true,1-7-2021,5,4,3
60fd456e5dcdf0f0f3698dcd,BMW,pink,car,2,2,5,true,24-11-2020,24,6,5
60fd456f0ebc82e427d136ec,Renault,blue,car,5,5,4,true,17-10-2020,10,8,3
60fd456f5dcdf0f0f3698dce,Honda,yellow,bus,5,5,5,false,12-12-2020,6,24,5
60fd45710ebc82e427d136ed,Ford,white,car,1,1,5,true,9-2-2020,3,20,2
60fd45715dcdf0f0f3698dcf,BMW,black,car,4,4,5,false,2-9-2020,7,22,3
60fd45720ebc82e427d136ee,Honda,black,truck,5,5,4,false,17-7-2021,13,10,4
60fd45725dcdf0f0f3698dd0,Lamborghini,yellow,bus,2,2,6,false,14-7-2020,24,10,5
60fd45730ebc82e427d136ef,Toyota,green,car,5,5,5,true,21-6-2021,8,11,1
60fd45745dcdf0f0f3698dd1,Ford,white,bus,4,4,5,false,15-4-2020,18,15,5
60fd45750ebc82e427d136f0,Toyota,blue,car,3,3,2,false,14-2-2021,23,8,3
60fd45755dcdf0f0f3698dd2,Lamborghini,red,car,4,4,6,false,22-12-2020,3,24,2
60fd45760ebc82e427d136f1,BMW,red,car,2,2,7,false,1-5-2021,18,5,2
60fd45775dcdf0f0f3698dd3,Maserati,red,car,1,1,6,false,26-11-2020,13,2,2
60fd45780ebc82e427d136f2,Lamborghini,green,car,2,2,2,true,19-7-2020,21,10,1
60fd45785dcdf0f0f3698dd4,Audi,pink,car,4,4,6,false,25-5-2021,7,11,5
60fd457a0ebc82e427d136f3,BMW,red,motorcycle,1,1,2,false,19-11-2020,5,15,2
60fd457a5dcdf0f0f3698dd5,Ford,red,motorcycle,2,2,4,false,4-3-2021,23,14,4
60fd457b0ebc82e427d136f4,Audi,yellow,car,2,2,3,true,20-9-2020,3,16,4
60fd457b5dcdf0f0f3698dd6,Toyota,blue,car,2,2,7,true,6-3-2020,15,13,3
60fd457c0ebc82e427d136f5,Ford,green,car,1,1,3,false,14-9-2020,8,21,1
60fd457d5dcdf0f0f3698dd7,Toyota,green,car,4,4,3,false,1-4-2020,5,8,1
60fd457e0ebc82e427d136f6,Lamborghini,yellow,car,3,3,3,true,24-1-2020,7,7,4
60fd457e5dcdf0f0f3698dd8,Audi,blue,car,4,4,5,false,13-4-2020,13,13,3
60fd45800ebc82e427d136f7,Ford,white,car,2,2,4,false,18-4-2021,12,7,2
60fd45805dcdf0f0f3698dd9,Toyota,yellow,car,2,2,3,false,30-3-2020,13,23,4
60fd45810ebc82e427d136f8,Maserati,red,truck,2,2,6,false,21-8-2020,18,12,4
60fd45815dcdf0f0f3698dda,Toyota,black,bus,5,5,5,false,23-7-2021,22,3,5
60fd45820ebc82e427d136f9,Ford,white,bus,3,3,4,false,12-1-2021,22,8,5
60fd45835dcdf0f0f3698ddb,Renault,pink,car,1,1,5,false,26-2-2021,2,24,5
60fd45840ebc82e427d136fa,Maserati,pink,car,2,2,6,true,18-11-2020,14,3,5
60fd45845dcdf0f0f3698ddc,Lamborghini,red,truck,4,4,3,false,11-8-2020,24,20,4
60fd45860ebc82e427d136fb,Renault,green,car,4,4,4,false,2-5-2021,14,14,1
60fd45865dcdf0f0f3698ddd,Lamborghini,yellow,car,4,4,7,false,23-9-2020,19,8,4
60fd45870ebc82e427d136fc,Renault,white,car,5,5,6,false,1-7-2021,22,24,2
60fd45875dcdf0f0f3698dde,Maserati,blue,truck,3,3,4,false,6-6-2020,24,19,4
60fd45880ebc82e427d136fd,BMW,red,car,5,5,6,true,22-5-2020,24,19,2
60fd45895dcdf0f0f3698ddf,Renault,blue,car,4,4,3,false,11-6-2020,14,17,3
60fd458a0ebc82e427d136fe,Honda,blue,car,1,1,7,true,15-10-2020,6,23,3
60fd458a5dcdf0f0f3698de0,Toyota,yellow,car,2,2,3,true,9-6-2021,20,4,4
60fd458c0ebc82e427d136ff,Ford,white,car,1,1,2,false,6-10-2020,17,23,2
60fd458c5dcdf0f0f3698de1,Lamborghini,red,car,2,2,2,false,1-12-2020,19,4,2
60fd458d0ebc82e427d13700,Ford,white,car,3,3,5,false,8-2-2021,24,18,2
60fd458d5dcdf0f0f3698de2,Ford,black,bus,4,4,5,false,29-10-2020,17,12,5
60fd458f0ebc82e427d13701,Lamborghini,yellow,car,1,1,1,true,9-7-2021,21,20,4
60fd458f5dcdf0f0f3698de3,Audi,white,bus,2,2,4,false,4-4-2021,14,17,5
60fd45900ebc82e427d13702,Ford,red,car,5,5,1,true,7-10-2020,13,3,2
60fd45905dcdf0f0f3698de4,Maserati,red,car,1,1,6,true,29-5-2021,12,13,2
60fd45920ebc82e427d13703,Toyota,black,car,2,2,7,false,1-6-2021,14,17,3
60fd45925dcdf0f0f3698de5,Toyota,green,car,1,1,1,true,14-6-2021,14,19,1
60fd45930ebc82e427d13704,Toyota,green,car,2,2,2,false,22-5-2021,9,18,1
60fd45935dcdf0f0f3698de6,Ford,yellow,car,3,3,6,true,2-11-2020,3,19,4
60fd45950ebc82e427d13705,Honda,pink,car,5,5,6,false,14-5-2020,6,11,5
60fd45955dcdf0f0f3698de7,Lamborghini,pink,car,2,2,7,true,22-5-2020,15,6,5
60fd45960ebc82e427d13706,Toyota,green,car,4,4,5,true,9-2-2020,13,1,1
60fd45965dcdf0f0f3698de8,Renault,white,car,3,3,6,false,20-4-2021,11,2,2
60fd45980ebc82e427d13707,Ford,black,car,4,4,7,true,1-7-2020,4,12,3
60fd45985dcdf0f0f3698de9,Toyota,yellow,car,4,4,7,true,4-5-2021,15,3,4
60fd45990ebc82e427d13708,Renault,blue,bus,4,4,6,false,21-10-2020,24,23,5
60fd459a5dcdf0f0f3698dea,Audi,black,motorcycle,2,2,5,false,30-5-2020,19,16,1
60fd459b0ebc82e427d13709,Toyota,green,car,5,5,1,false,15-10-2020,5,9,1
60fd459b5dcdf0f0f3698deb,BMW,pink,car,2,2,7,true,9-5-2020,7,19,5
60fd459c0ebc82e427d1370a,Maserati,black,car,2,2,5,true,2-5-2021,21,23,3
60fd459d5dcdf0f0f3698dec,BMW,blue,car,3,3,5,true,3-2-2021,7,23,3
60fd459e0ebc82e427d1370b,Honda,green,car,1,1,4,true,4-7-2021,6,11,1
60fd459e5dcdf0f0f3698ded,BMW,white,car,4,4,5,false,2-2-2021,19,1,2
60fd459f0ebc82e427d1370c,BMW,green,car,3,3,6,false,9-2-2021,14,6,1
60fd45a05dcdf0f0f3698dee,Toyota,green,car,3,3,1,true,12-1-2020,3,3,1
60fd45a10ebc82e427d1370d,Audi,white,car,5,5,3,true,13-12-2020,18,18,2
60fd45a15dcdf0f0f3698def,Maserati,black,car,3,3,3,false,15-2-2020,19,18,3
60fd45a20ebc82e427d1370e,Ford,white,car,5,5,2,true,14-5-2020,10,12,2
60fd45a35dcdf0f0f3698df0,BMW,green,truck,4,4,4,false,21-5-2020,10,14,4
60fd45a30ebc82e427d1370f,Toyota,black,motorcycle,3,3,6,true,17-4-2021,15,9,1
60fd45a45dcdf0f0f3698df1,Maserati,green,car,3,3,6,true,19-1-2021,18,5,1
60fd45a50ebc82e427d13710,Audi,green,car,2,2,3,true,7-3-2021,2,3,1
60fd45a65dcdf0f0f3698df2,Toyota,yellow,motorcycle,5,5,5,true,16-12-2020,18,19,1
60fd45a60ebc82e427d13711,Ford,yellow,car,4,4,3,true,23-7-2021,19,2,4
60fd45a75dcdf0f0f3698df3,BMW,pink,car,3,3,6,false,25-6-2021,23,10,5
60fd45a80ebc82e427d13712,Ford,red,car,1,1,1,false,30-1-2021,21,21,2
60fd45a95dcdf0f0f3698df4,Ford,white,car,1,1,2,true,26-11-2020,14,9,2
60fd45a90ebc82e427d13713,Maserati,yellow,car,1,1,2,true,21-7-2020,17,14,4
60fd45aa5dcdf0f0f3698df5,Honda,yellow,car,2,2,1,false,10-8-2020,22,5,4
60fd45ab0ebc82e427d13714,Lamborghini,pink,car,2,2,3,true,17-1-2020,14,13,5
60fd45ac5dcdf0f0f3698df6,Honda,yellow,truck,1,1,5,false,2-7-2020,6,24,4
60fd45ac0ebc82e427d13715,Maserati,white,car,1,1,3,true,31-3-2020,15,3,2
60fd45ad5dcdf0f0f3698df7,Honda,black,car,3,3,6,true,4-7-2020,4,18,3
60fd45ae0ebc82e427d13716,Audi,red,car,5,5,5,false,26-6-2021,20,22,2
60fd45af5dcdf0f0f3698df8,Audi,black,car,4,4,6,true,22-2-2021,1,5,3
60fd45af0ebc82e427d13717,Maserati,green,bus,2,2,4,false,18-4-2020,20,23,5
60fd45b05dcdf0f0f3698df9,Audi,yellow,car,1,1,1,false,15-7-2020,18,2,4
60fd45b10ebc82e427d13718,Toyota,blue,car,2,2,7,false,21-3-2021,2,4,3
60fd45b25dcdf0f0f3698dfa,Toyota,red,car,3,3,3,true,9-9-2020,18,22,2
60fd45b30ebc82e427d13719,Lamborghini,black,car,1,1,6,false,5-1-2021,14,18,3
60fd45b35dcdf0f0f3698dfb,Renault,black,car,1,1,7,false,23-5-2020,15,11,3
60fd45b40ebc82e427d1371a,Renault,white,truck,4,4,1,false,5-5-2021,20,23,4
60fd45b55dcdf0f0f3698dfc,BMW,yellow,car,3,3,6,false,23-6-2021,20,14,4
60fd45b60ebc82e427d1371b,BMW,yellow,car,4,4,4,true,25-8-2020,14,1,4
60fd45b65dcdf0f0f3698dfd,Renault,pink,car,2,2,7,true,4-11-2020,23,18,5
60fd45b70ebc82e427d1371c,Lamborghini,green,car,3,3,4,true,23-4-2020,11,16,1
60fd45b85dcdf0f0f3698dfe,Honda,black,car,4,4,1,true,3-1-2020,6,11,3
60fd45b90ebc82e427d1371d,Honda,yellow,bus,2,2,1,false,1-2-2021,8,9,5
60fd45b95dcdf0f0f3698dff,Toyota,white,car,2,2,5,true,1-7-2020,14,9,2
60fd45ba0ebc82e427d1371e,Maserati,pink,motorcycle,3,3,7,false,14-6-2021,17,8,5
60fd45bb5dcdf0f0f3698e00,Toyota,yellow,car,2,2,3,false,5-6-2020,19,6,4
60fd45bc0ebc82e427d1371f,Honda,yellow,car,3,3,2,true,7-3-2020,20,13,4
60fd45bc5dcdf0f0f3698e01,Maserati,green,truck,2,2,5,false,1-4-2020,13,11,4
60fd45bd0ebc82e427d13720,Ford,white,car,1,1,6,true,22-7-2021,22,18,2
60fd45be5dcdf0f0f3698e02,Ford,blue,car,1,1,2,false,24-2-2020,15,15,3
60fd45bf0ebc82e427d13721,Maserati,white,car,4,4,2,true,27-11-2020,5,18,2
60fd45bf5dcdf0f0f3698e03,Lamborghini,black,car,4,4,3,true,15-2-2021,10,3,3
60fd45c00ebc82e427d13722,Toyota,blue,car,1,1,1,false,16-3-2020,12,13,3
60fd45c15dcdf0f0f3698e04,Toyota,black,car,3,3,1,false,26-3-2021,10,12,3
60fd45c20ebc82e427d13723,BMW,green,car,1,1,5,true,30-7-2020,2,20,1
60fd45c25dcdf0f0f3698e05,Lamborghini,blue,car,3,3,2,false,9-7-2020,11,9,3
60fd45c30ebc82e427d13724,Ford,blue,bus,3,3,2,false,14-5-2020,3,3,5
60fd45c45dcdf0f0f3698e06,Toyota,white,car,5,5,1,true,11-12-2020,12,24,2
60fd45c50ebc82e427d13725,Ford,green,car,3,3,7,true,15-9-2020,17,10,1
60fd45c55dcdf0f0f3698e07,Maserati,yellow,truck,4,4,3,false,24-3-2020,9,13,4
60fd45c60ebc82e427d13726,Maserati,yellow,truck,4,4,1,false,11-7-2021,3,18,4
60fd45c75dcdf0f0f3698e08,Ford,blue,car,4,4,3,false,8-5-2020,10,3,3
60fd45c80ebc82e427d13727,BMW,pink,bus,2,2,2,false,17-5-2020,8,20,5
60fd45c95dcdf0f0f3698e09,Maserati,green,car,4,4,7,false,14-9-2020,2,23,1
60fd45c90ebc82e427d13728,Lamborghini,pink,car,5,5,3,true,19-4-2021,13,7,5
60fd45ca5dcdf0f0f3698e0a,Maserati,blue,bus,3,3,6,false,20-7-2020,6,13,5
60fd45cb0ebc82e427d13729,Honda,white,bus,3,3,4,false,13-6-2020,11,5,5
60fd45cb5dcdf0f0f3698e0b,Maserati,white,motorcycle,1,1,3,false,31-12-2020,2,7,5
60fd45cc0ebc82e427d1372a,Ford,red,car,3,3,2,false,10-2-2020,19,12,2
60fd45cd5dcdf0f0f3698e0c,Audi,green,car,2,2,4,false,28-9-2020,8,1,1
60fd45ce0ebc82e427d1372b,Renault,blue,motorcycle,1,1,1,false,2-1-2021,10,24,2
60fd45ce5dcdf0f0f3698e0d,Ford,red,car,1,1,5,true,26-2-2021,22,6,2
60fd45cf0ebc82e427d1372c,Renault,green,car,2,2,2,true,11-12-2020,7,3,1
60fd45d05dcdf0f0f3698e0e,Renault,blue,car,5,5,6,false,28-5-2020,16,16,3
60fd45d10ebc82e427d1372d,Audi,blue,motorcycle,1,1,1,false,30-8-2020,8,7,2
60fd45d15dcdf0f0f3698e0f,Honda,yellow,car,4,4,2,true,14-4-2020,2,9,4
60fd45d20ebc82e427d1372e,Audi,pink,car,1,1,1,true,20-7-2020,4,17,5
60fd45d35dcdf0f0f3698e10,Toyota,yellow,bus,3,3,6,false,22-6-2020,8,11,5
60fd45d40ebc82e427d1372f,Toyota,black,car,4,4,4,true,13-12-2020,9,18,3
60fd45d45dcdf0f0f3698e11,Audi,red,motorcycle,3,3,7,true,15-5-2021,16,3,1
60fd45d60ebc82e427d13730,Audi,white,bus,3,3,3,false,29-5-2021,21,19,5
60fd45d65dcdf0f0f3698e12,Audi,blue,bus,3,3,1,false,5-5-2020,13,7,5
60fd45d70ebc82e427d13731,Honda,white,car,5,5,7,false,17-7-2021,7,13,2
60fd45d75dcdf0f0f3698e13,BMW,blue,truck,2,2,6,false,26-6-2021,19,1,4
60fd45d90ebc82e427d13732,Ford,white,car,2,2,1,false,2-4-2021,5,24,2
60fd45d95dcdf0f0f3698e14,Audi,pink,car,4,4,2,false,28-12-2020,12,3,5
60fd45da0ebc82e427d13733,Renault,red,car,1,1,4,false,7-1-2021,13,4,2
60fd45da5dcdf0f0f3698e15,Audi,white,truck,2,2,1,false,28-1-2021,15,15,4
60fd45dc0ebc82e427d13734,Ford,red,car,4,4,7,true,15-11-2020,9,2,2
60fd45dc5dcdf0f0f3698e16,Audi,red,car,3,3,2,false,2-9-2020,4,13,2
60fd45dd0ebc82e427d13735,BMW,white,car,1,1,4,false,4-10-2020,9,5,2
60fd45dd5dcdf0f0f3698e17,Maserati,pink,motorcycle,5,5,6,false,5-4-2020,18,11,2
60fd45de0ebc82e427d13736,Audi,green,car,5,5,1,true,3-8-2020,9,20,1
60fd45df5dcdf0f0f3698e18,Renault,white,car,3,3,6,true,23-7-2020,11,10,2
60fd45e00ebc82e427d13737,BMW,green,car,2,2,7,true,1-7-2020,12,11,1
60fd45e05dcdf0f0f3698e19,Toyota,pink,bus,4,4,6,false,13-4-2020,24,20,5
60fd45e10ebc82e427d13738,Lamborghini,white,car,5,5,3,true,9-6-2021,24,13,2
60fd45e25dcdf0f0f3698e1a,Renault,black,car,3,3,5,false,19-6-2020,1,16,3
60fd45e30ebc82e427d13739,Renault,red,car,3,3,1,true,4-12-2020,4,7,2
60fd45e35dcdf0f0f3698e1b,Renault,green,car,5,5,4,false,24-5-2020,7,5,1
60fd45e40ebc82e427d1373a,Lamborghini,green,car,3,3,5,false,15-10-2020,10,7,1
60fd45e55dcdf0f0f3698e1c,Maserati,pink,bus,4,4,2,false,5-1-2020,10,13,5
60fd45e60ebc82e427d1373b,Renault,white,car,2,2,6,true,26-8-2020,11,21,2
60fd45e65dcdf0f0f3698e1d,Toyota,black,car,3,3,7,false,12-10-2020,9,10,3
60fd45e70ebc82e427d1373c,Honda,pink,motorcycle,5,5,5,true,28-8-2020,5,23,3
60fd45e85dcdf0f0f3698e1e,Lamborghini,blue,car,5,5,7,false,10-6-2021,16,15,3
60fd45e90ebc82e427d1373d,Toyota,pink,bus,4,4,2,false,1-6-2020,12,13,5
60fd45e95dcdf0f0f3698e1f,Honda,pink,motorcycle,3,3,5,true,7-2-2021,4,2,5
60fd45ea0ebc82e427d1373e,Ford,pink,bus,5,5,1,false,11-3-2020,10,4,5
60fd45eb5dcdf0f0f3698e20,Maserati,white,car,2,2,6,false,7-4-2020,18,19,2
60fd45ec0ebc82e427d1373f,Maserati,pink,car,5,5,2,true,9-4-2021,16,20,5
60fd45ec5dcdf0f0f3698e21,Audi,green,car,2,2,3,true,12-9-2020,4,5,1
60fd45ed0ebc82e427d13740,Audi,white,car,5,5,7,false,14-1-2020,16,9,2
60fd45ee5dcdf0f0f3698e22,Maserati,red,car,1,1,4,false,1-7-2021,22,13,2
60fd45ef0ebc82e427d13741,Maserati,white,car,5,5,4,false,25-3-2020,16,15,2
60fd45f05dcdf0f0f3698e23,Honda,pink,car,5,5,4,true,23-7-2021,3,8,5
60fd45f00ebc82e427d13742,Honda,white,car,5,5,1,false,16-7-2020,20,22,2
60fd45f15dcdf0f0f3698e24,BMW,red,car,1,1,6,true,1-7-2020,23,9,2
60fd45f20ebc82e427d13743,BMW,yellow,motorcycle,2,2,7,true,5-9-2020,22,17,3
60fd45f35dcdf0f0f3698e25,Renault,green,bus,5,5,2,false,6-2-2021,8,11,5
60fd45f30ebc82e427d13744,Maserati,blue,car,2,2,5,false,1-2-2020,22,3,3
60fd45f45dcdf0f0f3698e26,Maserati,pink,car,4,4,2,true,4-12-2020,3,20,5
60fd45f50ebc82e427d13745,Lamborghini,yellow,truck,3,3,6,false,16-3-2020,20,7,4
60fd45f65dcdf0f0f3698e27,Lamborghini,yellow,car,1,1,2,true,25-6-2021,17,18,4
60fd45f60ebc82e427d13746,Maserati,blue,car,5,5,6,true,17-7-2020,1,3,3
60fd45f75dcdf0f0f3698e28,BMW,blue,bus,4,4,3,false,11-2-2020,8,13,5
60fd45f80ebc82e427d13747,Ford,green,car,1,1,4,true,19-10-2020,3,11,1
60fd45f95dcdf0f0f3698e29,Maserati,pink,truck,2,2,6,false,31-3-2020,8,18,4
60fd45fa5dcdf0f0f3698e2a,Audi,yellow,car,3,3,6,false,14-6-2021,15,7,4
60fd45fb0ebc82e427d13748,Toyota,pink,bus,3,3,3,false,2-1-2020,21,24,5
60fd45fb0ebc82e427d13749,Lamborghini,green,car,4,4,2,false,22-11-2020,24,6,1
60fd45fc5dcdf0f0f3698e2b,BMW,yellow,truck,3,3,1,false,27-10-2020,23,20,4
60fd45fc0ebc82e427d1374a,Lamborghini,white,car,3,3,4,true,2-4-2020,14,22,2
60fd45fd5dcdf0f0f3698e2c,Honda,blue,truck,2,2,3,false,5-12-2020,18,13,4
60fd45fe0ebc82e427d1374b,Maserati,black,car,5,5,1,true,21-2-2020,6,18,3
60fd45ff5dcdf0f0f3698e2d,Lamborghini,red,motorcycle,4,4,4,false,20-1-2021,8,2,3
60fd46000ebc82e427d1374c,Honda,red,car,2,2,7,false,15-5-2020,16,10,2
60fd46005dcdf0f0f3698e2e,Toyota,pink,car,4,4,7,true,22-2-2020,7,17,5
60fd46010ebc82e427d1374d,Maserati,green,truck,4,4,5,false,9-7-2020,6,16,4
60fd46025dcdf0f0f3698e2f,Lamborghini,black,truck,3,3,4,false,5-4-2021,5,17,4
60fd46030ebc82e427d1374e,Audi,yellow,truck,4,4,5,false,15-5-2021,7,18,4
60fd46035dcdf0f0f3698e30,Lamborghini,red,car,1,1,3,true,1-10-2020,16,20,2
60fd46040ebc82e427d1374f,Honda,blue,bus,4,4,1,false,13-5-2021,15,15,5
60fd46055dcdf0f0f3698e31,Renault,green,truck,5,5,6,false,22-1-2021,24,23,4
60fd46060ebc82e427d13750,Ford,green,motorcycle,3,3,6,false,13-1-2021,21,1,1
60fd46065dcdf0f0f3698e32,Audi,pink,bus,2,2,5,false,13-12-2020,17,17,5
60fd46070ebc82e427d13751,Ford,green,car,2,2,6,true,8-3-2020,4,7,1
60fd46085dcdf0f0f3698e33,Ford,green,bus,2,2,6,false,27-3-2021,10,16,5
60fd46090ebc82e427d13752,Toyota,pink,car,2,2,3,true,28-8-2020,11,2,5
60fd46095dcdf0f0f3698e34,BMW,green,car,4,4,6,true,24-7-2021,15,4,1
60fd460a0ebc82e427d13753,Lamborghini,white,truck,3,3,4,false,24-5-2020,23,3,4
60fd460b5dcdf0f0f3698e35,Lamborghini,black,bus,1,1,6,false,11-4-2020,7,6,5
